sido,sgg,year,school_count,valid_coordinate_school_count,total_student_count,mean_student_count,median_student_count,small_school_count,decline_pressure_school_count,isolated_small_school_count,education_gap_risk_school_count,mean_isolation_score,total_delta_from_2025,pct_change_from_2025
경남,남해군,2028,26,26,2578.7346089629073,99.1821003447272,41.681144261693575,16,,,,3.506710140154487,-264.26539103709274,-0.09295300423394047
경남,남해군,2029,26,26,2509.8254224001753,96.53174701539136,39.76121366958717,17,,,,3.506710140154487,-333.1745775998247,-0.11719119859297387
경남,남해군,2030,26,26,2443.56279874342,93.98318456705462,39.199565959076835,17,10.0,13.0,15.0,3.506710140154487,-399.43720125658,-0.14049848795518116
경남,밀양시,2025,38,38,7528.0,198.10526315789474,120.5,16,,,,2.2970591760218864,0.0,0.0
경남,밀양시,2026,38,38,7175.027987425143,188.8165259848722,115.36800731540416,16,,,,2.2970591760218864,-352.9720125748572,-0.04688788689889176
경남,밀양시,2027,38,38,6871.830677528579,180.83764940864683,112.40460928037174,16,,,,2.2970591760218864,-656.1693224714209,-0.08716383135911542
경남,밀양시,2028,38,38,6645.996894792607,174.89465512612125,109.80287910726804,17,,,,2.2970591760218864,-882.0031052073928,-0.11716300547388321
경남,밀양시,2029,38,38,6403.316328255874,168.50832442778616,106.81814629588493,17,,,,2.2970591760218864,-1124.6836717441256,-0.14940006266526643
경남,밀양시,2030,38,38,6176.162894197151,162.5306024788724,104.75974618678845,17,26.0,11.0,13.0,2.2970591760218864,-1351.8371058028488,-0.17957453583991084
경남,사천시,2025,37,37,10877.0,293.97297297297297,246.0,8,,,,1.5962088456857002,0.0,0.0
경남,사천시,2026,37,37,10524.203173367892,284.4379236045376,237.57870506282103,9,,,,1.5962088456857002,-352.7968266321077,-0.03243512242641424
경남,사천시,2027,37,37,10134.263513664278,273.89901388281834,239.0547373180245,10,,,,1.5962088456857002,-742.7364863357216,-0.06828504976884449
경남,사천시,2028,37,37,9761.465250125131,263.82338513851704,230.82696987960452,10,,,,1.5962088456857002,-1115.5347498748688,-0.10255904660061312
경남,사천시,2029,37,37,9453.671952387207,255.5046473618164,226.14896387302443,10,,,,1.5962088456857002,-1423.328047612793,-0.13085667441507703
경남,사천시,2030,37,37,9158.975684694862,247.5398833701314,225.167703120344,10,21.0,7.0,7.0,1.5962088456857002,-1718.0243153051379,-0.1579501990719075
경남,산청군,2025,22,22,1285.0,58.40909090909091,33.5,15,,,,5.096343012493635,0.0,0.0
경남,산청군,2026,22,22,1188.4201190526478,54.0190963205749,31.54123745361699,15,,,,5.096343012493635,-96.5798809473522,-0.07515944042595502
경남,산청군,2027,22,22,1121.2862988961592,50.96755904073451,29.2050635430138,15,,,,5.096343012493635,-163.71370110384078,-0.1274036584465687
경남,산청군,2028,22,22,1054.9173493407475,47.950788606397616,23.374389994749553,15,,,,5.096343012493635,-230.08265065925252,-0.17905264642743388
경남,산청군,2029,22,22,994.1584668706944,45.1890212213952,20.041209662496193,16,,,,5.096343012493635,-290.8415331293056,-0.22633582344693043
경남,산청군,2030,22,22,948.6394602223955,43.119975464654345,17.716253287681013,16,16.0,12.0,13.0,5.096343012493635,-336.36053977760446,-0.2617591749242058
경남,양산시,2025,57,57,26340.0,462.10526315789474,368.0,6,,,,0.773125705574195,0.0,0.0
경남,양산시,2026,57,57,25638.120467222474,449.7915871442539,372.2182682759982,6,,,,0.773125705574195,-701.879532777526,-0.02664690709102225
경남,양산시,2027,57,57,24837.58664421992,435.74713410912136,377.57130277881055,6,,,,0.773125705574195,-1502.4133557800815,-0.0570392314267305
경남,양산시,2028,57,57,24256.96296528165,425.5607537768711,361.8393290862332,6,,,,0.773125705574195,-2083.037034718349,-0.07908265128011954
경남,양산시,2029,57,57,23658.352795319337,415.05882097051466,326.54869609260504,6,,,,0.773125705574195,-2681.647204680663,-0.10180892956266754
경남,양산시,2030,57,57,23188.3759059902,406.81361238579296,300.0862703143537,7,42.0,2.0,4.0,0.773125705574195,-3151.6240940097996,-0.11965163606719056
경남,의령군,2025,22,22,1342.0,61.0,24.5,16,,,,2.7425399347547192,0.0,0.0
경남,의령군,2026,22,22,1319.789253929278,59.990420633149,25.758570468171232,16,,,,2.7425399347547192,-22.210746070722053,-0.016550481423786925
경남,의령군,2027,22,22,1255.6055358884444,57.0729789040202,26.456779751443165,16,,,,2.7425399347547192,-86.39446411155564,-0.06437739501606232
경남,의령군,2028,22,22,1205.1455311289562,54.77934232404346,23.405834111515254,16,,,,2.7425399347547192,-136.85446887104376,-0.10197799468781205
경남,의령군,2029,22,22,1159.757045340773,52.7162293336715,22.38857146489832,16,,,,2.7425399347547192,-182.24295465922705,-0.13579951912013938
경남,의령군,2030,22,22,1105.4991415228842,50.24996097831292,21.782036480788904,16,14.0,13.0,14.0,2.7425399347547192,-236.5008584771158,-0.17623014789650954
경남,진주시,2025,73,73,26983.0,369.63013698630135,352.0,13,,,,0.6713823332410799,0.0,0.0
경남,진주시,2026,73,73,25854.42146584206,354.1701570663296,319.4552491832262,13,,,,0.6713823332410799,-1128.5785341579394,-0.041825539567799705
경남,진주시,2027,73,73,24797.109391464055,339.6864300200555,302.9044503963722,13,,,,0.6713823332410799,-2185.890608535945,-0.08100991767171718
경남,진주시,2028,73,73,24147.486161802943,330.7874816685335,292.52731574565973,13,,,,0.6713823332410799,-2835.5138381970573,-0.10508519579724483
경남,진주시,2029,73,73,23544.740211014592,322.5306878221177,264.3243204834753,14,,,,0.6713823332410799,-3438.259788985408,-0.1274231845601085
경남,진주시,2030,73,73,23041.858585515798,315.64189843172323,258.75676026134204,15,55.0,9.0,13.0,0.6713823332410799,-3941.141414484202,-0.14606016434363125
경남,창녕군,2025,35,35,4565.0,130.42857142857142,110.0,16,,,,2.135640429790933,0.0,0.0
경남,창녕군,2026,35,35,4412.908820063049,126.08310914465854,101.67787657228716,16,,,,2.135640429790933,-152.09117993695145,-0.0333167973574921
경남,창녕군,2027,35,35,4231.290888142843,120.8940253755098,102.85396998755432,16,,,,2.135640429790933,-333.70911185715704,-0.07310166743858862
경남,창녕군,2028,35,35,4069.7364158242226,116.2781833092635,97.71531215976546,16,,,,2.135640429790933,-495.2635841757774,-0.10849147517541674
경남,창녕군,2029,35,35,3953.3547449400244,112.95299271257213,96.69651200895444,16,,,,2.135640429790933,-611.6452550599756,-0.13398581709966606
경남,창녕군,2030,35,35,3823.9630258931493,109.25608645408998,96.39393845309483,17,23.0,9.0,13.0,2.135640429790933,-741.0369741068507,-0.1623301148098249
경남,창원시,2025,199,199,81766.0,410.88442211055275,413.0,17,,,,0.3537419483331584,0.0,0.0
경남,창원시,2026,199,199,78377.74043908642,393.8579921562132,387.2057823171832,17,,,,0.3537419483331584,-3388.259560913575,-0.04143848984802455
경남,창원시,2027,199,199,75351.19518374908,378.6492220288898,375.184085966616,17,,,,0.3537419483331584,-6414.804816250922,-0.07845320568758313
경남,창원시,2028,199,199,72561.7787791602,364.6320541666342,357.5114571906963,17,,,,0.3537419483331584,-9204.221220839798,-0.11256783040432206
경남,창원시,2029,199,199,70317.80585267118,353.3558083048803,342.3485940542167,18,,,,0.3537419483331584,-11448.194147328817,-0.14001166924306946
경남,창원시,2030,199,199,68459.59535478291,344.01806710946187,323.52630797764766,18,140.0,3.0,5.0,0.3537419483331584,-13306.404645217088,-0.16273762499348246
경남,통영시,2025,35,35,10124.0,289.25714285714287,198.0,11,,,,2.692579112265872,0.0,0.0
경남,통영시,2026,35,35,9786.41107443757,279.6117449839306,175.3500560625466,12,,,,2.692579112265872,-337.5889255624297,-0.033345409478707004
경남,통영시,2027,35,35,9380.42268624608,268.012076749888,162.49586528487842,13,,,,2.692579112265872,-743.57731375392,-0.073446988715322
경남,통영시,2028,35,35,9132.588996250599,260.93111417858853,149.8956346595836,13,,,,2.692579112265872,-991.4110037494011,-0.09792680795628221
경남,통영시,2029,35,35,8953.795838476206,255.8227382421773,139.68717993621945,13,,,,2.692579112265872,-1170.204161523794,-0.11558713567007053
경남,통영시,2030,35,35,8788.333267135127,251.09523620386076,133.44970582519147,13,27.0,7.0,8.0,2.692579112265872,-1335.6667328648728,-0.131930732207119
경남,하동군,2025,30,30,2106.0,70.2,38.0,18,,,,3.563172952378618,0.0,0.0
경남,하동군,2026,30,30,2010.1158140866112,67.0038604695537,37.43589379971289,19,,,,3.563172952378618,-95.88418591338882,-0.045529053140260595
경남,하동군,2027,30,30,1888.2308062732673,62.94102687577558,36.21790018005976,20,,,,3.563172952378618,-217.76919372673274,-0.10340417555875249
경남,하동군,2028,30,30,1810.3553409042802,60.34517803014267,32.71870577959039,20,,,,3.563172952378618,-295.6446590957198,-0.14038207934269697
경남,하동군,2029,30,30,1728.6169719014624,57.620565730048746,30.217640073038858,20,,,,3.563172952378618,-377.3830280985376,-0.17919422036967597
경남,하동군,2030,30,30,1657.2617167759036,55.242057225863455,28.869039261068792,20,20.0,15.0,18.0,3.563172952378618,-448.73828322409645,-0.21307610789368303
경남,함안군,2025,29,29,5305.0,182.93103448275863,103.0,10,,,,1.4399677882060893,0.0,0.0
경남,함안군,2026,29,29,5098.185817575602,175.79951095088285,99.0552467167432,10,,,,1.4399677882060893,-206.8141824243976,-0.03898476577274224
경남,함안군,2027,29,29,4858.960137775554,167.5503495784674,91.36126386202588,11,,,,1.4399677882060893,-446.03986222444564,-0.08407914462289268
경남,함안군,2028,29,29,4696.498221655847,161.9482145398568,82.97025072750094,11,,,,1.4399677882060893,-608.5017783441526,-0.11470344549371397
경남,함안군,2029,29,29,4544.483767354862,156.70633680534007,76.01884561559594,11,,,,1.4399677882060893,-760.5162326451382,-0.14335838504149637
경남,함안군,2030,29,29,4429.622659707144,152.74560895541873,74.31915632069978,11,15.0,3.0,7.0,1.4399677882060893,-875.3773402928564,-0.16500986621920008
경남,함양군,2025,23,23,2431.0,105.69565217391305,28.0,16,,,,3.5545051286169955,0.0,0.0
경남,함양군,2026,23,23,2295.641399985041,99.81049565152352,25.155641523782087,16,,,,3.5545051286169955,-135.35860001495894,-0.05568021390989673
경남,함양군,2027,23,23,2194.4479575572495,95.41078076335867,21.473514588306426,16,,,,3.5545051286169955,-236.55204244275046,-0.0973064757066024
경남,함양군,2028,23,23,2102.1259204308435,91.3967791491671,18.345226491655865,16,,,,3.5545051286169955,-328.8740795691565,-0.13528345519093232
경남,함양군,2029,23,23,2021.624361412888,87.89671136577773,16.96655935978756,16,,,,3.5545051286169955,-409.375638587112,-0.16839804137684575
경남,함양군,2030,23,23,1938.3410490076794,84.27569778294259,16.32051255215647,16,18.0,13.0,14.0,3.5545051286169955,-492.65895099232057,-0.2026569111445169
경남,합천군,2025,32,32,1979.0,61.84375,32.5,23,,,,3.958463226070605,0.0,0.0
경남,합천군,2026,32,32,1869.060902935575,58.40815321673672,28.966814488562644,23,,,,3.958463226070605,-109.93909706442491,-0.05555285349389839
경남,합천군,2027,32,32,1734.2610598015453,54.19565811879829,27.910078703002387,23,,,,3.958463226070605,-244.73894019845466,-0.12366798393049755
경남,합천군,2028,32,32,1670.082461117138,52.190076909910566,26.591849853608466,23,,,,3.958463226070605,-308.9175388828619,-0.15609779630260834
경남,합천군,2029,32,32,1593.9399750346781,49.81062421983369,23.380995173583802,23,,,,3.958463226070605,-385.0600249653219,-0.19457302929020812
경남,합천군,2030,32,32,1536.53636939321,48.01676154353781,22.130481331389888,24,21.0,17.0,20.0,3.958463226070605,-442.46363060679005,-0.22357939899281962
경북,경산시,2025,53,53,20068.0,378.64150943396226,348.0,12,,,,0.49412861926535623,0.0,0.0
경북,경산시,2026,53,53,19479.673956206654,367.54101804163497,339.3694894048907,12,,,,0.49412861926535623,-588.3260437933459,-0.029316625662415084
경북,경산시,2027,53,53,18860.642750347837,355.8611839688271,327.11407561818345,12,,,,0.49412861926535623,-1207.3572496521629,-0.060163307237998946
경북,경산시,2028,53,53,18176.84875407023,342.95941045415526,316.85467397566555,14,,,,0.49412861926535623,-1891.15124592977,-0.09423715596620341
경북,경산시,2029,53,53,17594.334133610126,331.9685685586816,317.6517964222161,14,,,,0.49412861926535623,-2473.6658663898743,-0.12326419505630229
경북,경산시,2030,53,53,17105.18289592816,322.73929992317284,292.0005216389615,15,29.0,5.0,4.0,0.49412861926535623,-2962.8171040718407,-0.14763888300138733
경북,경주시,2025,76,76,18407.0,242.19736842105263,177.0,24,,,,1.875685025873438,0.0,0.0
경북,경주시,2026,76,76,17913.010226286115,235.69750297744886,169.25226738147944,25,,,,1.875685025873438,-493.98977371388537,-0.026837060559237538
경북,경주시,2027,76,76,17311.365449770034,227.78112433907938,162.0506079273074,25,,,,1.875685025873438,-1095.6345502299664,-0.0595227114809565
경북,경주시,2028,76,76,16783.360425427672,220.83368980825884,159.2447894382288,26,,,,1.875685025873438,-1623.6395745723275,-0.08820772394047523
경북,경주시,2029,76,76,16394.642027732996,215.71897404911837,157.59024203794928,26,,,,1.875685025873438,-2012.3579722670038,-0.10932568980643254
경북,경주시,2030,76,76,16031.19255744957,210.93674417696803,155.15118252419285,28,35.0,13.0,15.0,1.875685025873438,-2375.807442550429,-0.12907086665673
경북,고령군,2025,17,17,1613.0,94.88235294117646,23.0,11,,,,2.7962761273142247,0.0,0.0
경북,고령군,2026,17,17,1547.1552200786402,91.0091305928612,24.879341318283657,11,,,,2.7962761273142247,-65.84477992135976,-0.04082131427238671
경북,고령군,2027,17,17,1487.1212510853293,87.47772065207819,23.56550709571711,11,,,,2.7962761273142247,-125.87874891467072,-0.07804014191858073
경북,고령군,2028,17,17,1397.865121605341,82.22736009443183,20.44507590091549,11,,,,2.7962761273142247,-215.13487839465893,-0.1333756220673645
경북,고령군,2029,17,17,1348.180355639351,79.30472680231478,19.30845108933179,11,,,,2.7962761273142247,-264.8196443606489,-0.1641783288038741
경북,고령군,2030,17,17,1295.8887368960268,76.22874922917805,19.09755878719446,11,11.0,8.0,11.0,2.7962761273142247,-317.1112631039732,-0.1965971872932258
경북,구미시,2025,84,84,36397.0,433.29761904761904,436.0,13,,,,0.7636207809253103,0.0,0.0
경북,구미시,2026,84,84,35254.018623470685,419.69069789846054,422.419759793115,13,,,,0.7636207809253103,-1142.9813765293147,-0.031403175441088955
경북,구미시,2027,84,84,33988.37577766275,404.62352116265185,392.14345472044135,13,,,,0.7636207809253103,-2408.6242223372465,-0.06617644922211299
경북,구미시,2028,84,84,32800.54925658612,390.48272924507285,373.47622221130524,13,,,,0.7636207809253103,-3596.4507434138795,-0.09881173567639859
경북,구미시,2029,84,84,31941.124834089198,380.2514861201095,358.3893769887683,13,,,,0.7636207809253103,-4455.875165910802,-0.12242424281975993
경북,구미시,2030,84,84,31225.108639523813,371.7274838038549,355.5869549468698,13,54.0,6.0,9.0,0.7636207809253103,-5171.891360476187,-0.14209663874704473
경북,김천시,2025,48,48,9026.0,188.04166666666666,116.5,17,,,,1.8538100427962163,0.0,0.0
경북,김천시,2026,48,48,8806.914413565693,183.47738361595194,106.07436498877293,18,,,,1.8538100427962163,-219.0855864343066,-0.024272721741004498
경북,김천시,2027,48,48,8508.249656547436,177.2552011780716,99.30752702289156,19,,,,1.8538100427962163,-517.7503434525643,-0.05736210319660583
경북,김천시,2028,48,48,8320.988183420392,173.35392048792482,93.10297422142955,20,,,,1.8538100427962163,-705.0118165796084,-0.07810899806997657
경북,김천시,2029,48,48,8125.7363023999205,169.28617296666502,90.47876586966682,21,,,,1.8538100427962163,-900.2636976000795,-0.09974115860847324
경북,김천시,2030,48,48,7906.014961605622,164.70864503345047,84.88110580434127,22,26.0,10.0,14.0,1.8538100427962163,-1119.9850383943776,-0.12408431624134474
경북,문경시,2025,33,33,4924.0,149.21212121212122,58.0,17,,,,2.7484786299194512,0.0,0.0
경북,문경시,2026,33,33,4752.141264866691,144.00428075353608,49.59529166018878,17,,,,2.7484786299194512,-171.85873513330898,-0.0349022613999409
경북,문경시,2027,33,33,4548.571605096287,137.83550318473598,45.15387871806248,17,,,,2.7484786299194512,-375.4283949037126,-0.0762445968529067
경북,문경시,2028,33,33,4365.570203395334,132.29000616349498,44.38175984800157,18,,,,2.7484786299194512,-558.4297966046661,-0.11340978810005403
경북,문경시,2029,33,33,4240.003825128149,128.48496439782272,43.39340237527804,19,,,,2.7484786299194512,-683.9961748718506,-0.13891067726885675
경북,문경시,2030,33,33,4092.7531910166294,124.02282397020089,41.801801109992496,20,19.0,12.0,13.0,2.7484786299194512,-831.2468089833706,-0.16881535519564797
경북,봉화군,2025,25,25,1627.0,65.08,28.0,16,,,,5.589438626168545,0.0,0.0
경북,봉화군,2026,25,25,1546.7499382769518,61.86999753107807,25.434495760112032,16,,,,5.589438626168545,-80.25006172304825,-0.04932394697175676
경북,봉화군,2027,25,25,1458.436970086609,58.337478803464364,26.667788598249327,16,,,,5.589438626168545,-168.5630299133909,-0.10360358322888193
경북,봉화군,2028,25,25,1408.7721445462564,56.35088578185026,27.24944053815835,17,,,,5.589438626168545,-218.2278554537436,-0.13412898306929538
경북,봉화군,2029,25,25,1349.1409753963164,53.96563901585266,25.16917226625153,18,,,,5.589438626168545,-277.85902460368357,-0.1707799782444275
경북,봉화군,2030,25,25,1295.674961734578,51.82699846938311,22.36966369076521,19,19.0,19.0,18.0,5.589438626168545,-331.3250382654221,-0.2036416953075735
경북,상주시,2025,57,57,7336.0,128.7017543859649,42.0,33,,,,2.8261446967654944,0.0,0.0
경북,상주시,2026,57,57,7104.333062423063,124.63742214777304,38.1661384451502,35,,,,2.8261446967654944,-231.66693757693702,-0.031579462592276036
경북,상주시,2027,57,57,6842.512889970502,120.04408578895618,35.40343565571627,35,,,,2.8261446967654944,-493.48711002949767,-0.06726923528210164
경북,상주시,2028,57,57,6559.024792626835,115.07061039696201,33.382012708130695,35,,,,2.8261446967654944,-776.9752073731652,-0.1059126509505405
경북,상주시,2029,57,57,6328.451723012335,111.0254688247778,31.67673873504821,35,,,,2.8261446967654944,-1007.5482769876653,-0.13734300395142657
경북,상주시,2030,57,57,6120.401354130587,107.37546235316819,30.081600007200475,36,40.0,26.0,30.0,2.8261446967654944,-1215.5986458694133,-0.16570319600182842
경북,성주군,2025,24,24,2159.0,89.95833333333333,30.0,16,,,,2.8235061963081614,0.0,0.0
경북,성주군,2026,24,24,2082.352010624239,86.76466710934329,26.78823175399372,16,,,,2.8235061963081614,-76.64798937576097,-0.03550161619998192
경북,성주군,2027,24,24,1983.1547385849035,82.63144744103765,24.048353961668127,16,,,,2.8235061963081614,-175.8452614150965,-0.08144755044701088
경북,성주군,2028,24,24,1902.498895777587,79.27078732406612,24.446070519857564,17,,,,2.8235061963081614,-256.501104222413,-0.11880551376674989
경북,성주군,2029,24,24,1841.148266309659,76.7145110962358,22.580438731154175,17,,,,2.8235061963081614,-317.851733690341,-0.14722173862452106
경북,성주군,2030,24,24,1774.4859536778933,73.93691473657888,20.780409519624783,17,16.0,12.0,15.0,2.8235061963081614,-384.51404632210665,-0.1780982150635047
경북,안동시,2025,52,52,13101.0,251.94230769230768,232.0,21,,,,2.6612348992734898,0.0,0.0
경북,안동시,2026,52,52,12632.318660452936,242.9292050087103,217.65932597309637,21,,,,2.6612348992734898,-468.68133954706354,-0.035774470616522676
경북,안동시,2027,52,52,12221.892951271024,235.03640290905815,208.85644087202843,22,,,,2.6612348992734898,-879.1070487289762,-0.06710228598801436
경북,안동시,2028,52,52,11795.14273064482,226.82966789701578,206.15637061957887,22,,,,2.6612348992734898,-1305.8572693551796,-0.0996761521529028
경북,안동시,2029,52,52,11451.33788882652,220.21803632358692,204.71445518414578,23,,,,2.6612348992734898,-1649.6621111734803,-0.12591879331146327
경북,안동시,2030,52,52,11153.499126170931,214.49036781097945,203.14615704391662,23,35.0,19.0,19.0,2.6612348992734898,-1947.500873829069,-0.1486528412967765
경북,영덕군,2025,21,21,1819.0,86.61904761904762,33.0,11,,,,4.683025349101063,0.0,0.0
경북,영덕군,2026,21,21,1685.7691500294598,80.27472142997428,26.189760522597147,11,,,,4.683025349101063,-133.23084997054025,-0.07324400768034098
경북,영덕군,2027,21,21,1596.540688428338,76.02574706801609,24.599578919281697,11,,,,4.683025349101063,-222.45931157166206,-0.1222975874500616
경북,영덕군,2028,21,21,1525.7824427952773,72.65630679977511,21.52508372168389,11,,,,4.683025349101063,-293.21755720472265,-0.16119711775960563
경북,영덕군,2029,21,21,1466.4589575550292,69.83137893119186,20.830796777300023,11,,,,4.683025349101063,-352.5410424449708,-0.19381035868332644
경북,영덕군,2030,21,21,1399.9825109791236,66.66583385614874,20.083172929436312,11,14.0,10.0,11.0,4.683025349101063,-419.0174890208764,-0.23035595878003098
경북,영양군,2025,13,13,821.0,63.15384615384615,34.0,8,,,,5.856297689468824,0.0,0.0
경북,영양군,2026,13,13,757.8203196074455,58.29387073903427,35.78557053525996,8,,,,5.856297689468824,-63.179680392554474,-0.07695454371809314
경북,영양군,2027,13,13,733.0616540112077,56.38935800086213,32.4123900744902,8,,,,5.856297689468824,-87.93834598879232,-0.10711126186211001
경북,영양군,2028,13,13,715.5007968680013,55.0385228360001,29.45994234032953,8,,,,5.856297689468824,-105.49920313199868,-0.12850085643361595
경북,영양군,2029,13,13,686.2908564262541,52.791604340481086,28.31461493500753,8,,,,5.856297689468824,-134.7091435737459,-0.1640793466184481
경북,영양군,2030,13,13,663.0003705357994,51.00002850275381,27.624940719282847,8,8.0,6.0,7.0,5.856297689468824,-157.99962946420055,-0.1924477825386121
경북,영주시,2025,37,37,8648.0,233.72972972972974,249.0,11,,,,1.6294247909277557,0.0,0.0
경북,영주시,2026,37,37,8369.265029241418,226.19635214165996,248.82783039793253,11,,,,1.6294247909277557,-278.73497075858177,-0.03223114833008577
경북,영주시,2027,37,37,8078.968717671833,218.3505058830225,238.29045906076965,11,,,,1.6294247909277557,-569.0312823281674,-0.06579917695746616
경북,영주시,2028,37,37,7780.234209319472,210.27660025187762,223.6769095469912,11,,,,1.6294247909277557,-867.765790680528,-0.10034294526833117
경북,영주시,2029,37,37,7565.125032472558,204.46283871547453,205.94328426965524,12,,,,1.6294247909277557,-1082.874967527442,-0.12521680938106408
경북,영주시,2030,37,37,7369.858282746706,199.1853589931542,195.43336936315973,13,18.0,8.0,10.0,1.6294247909277557,-1278.1417172532938,-0.14779622077397014
경북,영천시,2025,41,41,6604.0,161.0731707317073,59.0,22,,,,2.1186538979325564,0.0,0.0
경북,영천시,2026,41,41,6345.908493236396,154.77825593259502,51.915665275287566,22,,,,2.1186538979325564,-258.09150676360423,-0.039081088244034556
경북,영천시,2027,41,41,6137.326798044594,149.69089751328278,43.696736062390414,22,,,,2.1186538979325564,-466.6732019554056,-0.07066523348809897
경북,영천시,2028,41,41,5895.2963889420425,143.78771680346446,44.09319599344962,22,,,,2.1186538979325564,-708.7036110579575,-0.10731429604148357
경북,영천시,2029,41,41,5699.023576545643,139.0005750376986,39.12358500538736,22,,,,2.1186538979325564,-904.9764234543572,-0.13703458865147747
경북,영천시,2030,41,41,5514.358949558223,134.49655974532251,38.23301342882065,22,27.0,16.0,16.0,2.1186538979325564,-1089.6410504417772,-0.16499713059384877
경북,예천군,2025,22,22,1805.0,82.04545454545455,27.5,14,,,,3.0583165215117587,0.0,0.0
경북,예천군,2026,22,22,1731.378609059714,78.69902768453245,24.845349745522988,14,,,,3.0583165215117587,-73.62139094028589,-0.04078747420514454
경북,예천군,2027,22,22,1626.747806045366,73.94308209297118,24.272488944166895,14,,,,3.0583165215117587,-178.2521939546341,-0.09875467809121002
경북,예천군,2028,22,22,1548.2324150869865,70.37420068577211,21.44346531747035,14,,,,3.0583165215117587,-256.7675849130135,-0.14225350964709887
경북,예천군,2029,22,22,1487.9567129399886,67.63439604272675,19.348289932102976,14,,,,3.0583165215117587,-317.0432870600114,-0.17564725044875976
경북,예천군,2030,22,22,1436.0714700401093,65.27597591091406,18.632029176192916,15,17.0,12.0,12.0,3.0583165215117587,-368.92852995989074,-0.20439253737390067
경북,울릉군,2025,5,5,257.0,51.4,54.0,3,,,,30.438153230278402,0.0,0.0
경북,울릉군,2026,5,5,232.59868145838777,46.51973629167755,46.08864336083584,3,,,,30.438153230278402,-24.401318541612227,-0.09494676475335496
경북,울릉군,2027,5,5,212.71491438609746,42.542982877219494,39.88212471878021,3,,,,30.438153230278402,-44.28508561390254,-0.1723155082253017
경북,울릉군,2028,5,5,208.93142012197416,41.78628402439483,39.50012914380546,3,,,,30.438153230278402,-48.068579878025844,-0.18703727578998383
경북,울릉군,2029,5,5,197.07031545731863,39.414063091463724,34.27361163921995,3,,,,30.438153230278402,-59.92968454268137,-0.23318943401821546
경북,울릉군,2030,5,5,187.07869766633382,37.415739533266766,33.3579077356366,3,3.0,3.0,2.0,30.438153230278402,-69.92130233366618,-0.2720673242555104
경북,울진군,2025,27,27,3577.0,132.4814814814815,78.0,13,,,,5.336390247308735,0.0,0.0
경북,울진군,2026,27,27,3460.278202916377,128.1584519598658,67.66372815902201,13,,,,5.336390247308735,-116.72179708362319,-0.03263119851373307
경북,울진군,2027,27,27,3315.9859915773527,122.8142959843464,68.80448259029622,13,,,,5.336390247308735,-261.0140084226473,-0.07297008901947087
경북,울진군,2028,27,27,3226.481079601633,119.49929924450493,68.68322224049511,13,,,,5.336390247308735,-350.51892039836684,-0.09799242952148919
경북,울진군,2029,27,27,3125.7119270844405,115.76710841053483,68.44762352574392,13,,,,5.336390247308735,-451.2880729155595,-0.1261638448184399
경북,울진군,2030,27,27,3038.6326255362414,112.54194909393487,67.3110513046175,13,18.0,10.0,12.0,5.336390247308735,-538.3673744637586,-0.15050807225713128
경북,의성군,2025,32,32,2137.0,66.78125,28.5,22,,,,4.123285972332262,0.0,0.0
경북,의성군,2026,32,32,2066.03992545177,64.56374767036782,30.264736393883737,23,,,,4.123285972332262,-70.96007454822984,-0.0332054630548572
경북,의성군,2027,32,32,1958.5891667169667,61.20591145990521,29.56589919075021,23,,,,4.123285972332262,-178.4108332830333,-0.08348658553253781
경북,의성군,2028,32,32,1887.713083459952,58.9910338581235,28.106178225356075,23,,,,4.123285972332262,-249.28691654004797,-0.11665274522229667
경북,의성군,2029,32,32,1826.2214101527375,57.069419067273046,26.277340312481297,24,,,,4.123285972332262,-310.77858984726254,-0.14542751045730581
경북,의성군,2030,32,32,1746.9951022337414,54.59359694480442,25.86923194810426,24,19.0,22.0,18.0,4.123285972332262,-390.00489776625864,-0.1825011220244542
경북,청도군,2025,22,22,2621.0,119.13636363636364,55.0,12,,,,2.5930819845935824,0.0,0.0
경북,청도군,2026,22,22,2506.4324834939507,113.92874924972503,52.24971967740345,12,,,,2.5930819845935824,-114.56751650604929,-0.043711376003834145
경북,청도군,2027,22,22,2409.1074449150838,109.50488385977654,47.38281123230121,12,,,,2.5930819845935824,-211.89255508491624,-0.08084416447345144
경북,청도군,2028,22,22,2323.4922356826014,105.61328344011825,46.92204110526143,14,,,,2.5930819845935824,-297.5077643173986,-0.11350925765639015
경북,청도군,2029,22,22,2262.3361857265513,102.83346298757051,44.18761493184006,14,,,,2.5930819845935824,-358.6638142734487,-0.13684235569379957
경북,청도군,2030,22,22,2198.707641313565,99.94125642334387,40.97988950269851,14,15.0,10.0,10.0,2.5930819845935824,-422.2923586864349,-0.16111879385213082
경북,청송군,2025,21,21,961.0,45.76190476190476,37.0,18,,,,5.344751848441289,0.0,0.0
경북,청송군,2026,21,21,908.3689107253597,43.25566241549332,35.31770772213417,18,,,,5.344751848441289,-52.63108927464032,-0.05476700236695142
경북,청송군,2027,21,21,859.4955657693622,40.92836027473153,31.74949056065014,19,,,,5.344751848441289,-101.5044342306378,-0.10562376090597066
경북,청송군,2028,21,21,809.9612246582855,38.56958212658502,29.70166765821307,19,,,,5.344751848441289,-151.03877534171454,-0.15716834062613375
경북,청송군,2029,21,21,774.7234370329464,36.891592239664114,28.44931266419316,19,,,,5.344751848441289,-186.27656296705356,-0.1938361737430318
